5,0.0,False
3,-0.4999930281145421,False
1,-0.6164465833014345,False
2,-0.6794060312554254,False
0,-0.5186499735624468,False
2,-0.4358227845096387,False
0,-0.3833406705761336,False
1,-0.34611146648847474,False
1,-0.3179447746183197,False
0,-0.29578340301903067,False
0,-0.2776609007129613,False
0,-0.2625161305334356,False
5,-0.2494986998409196,False
0,-0.23843238368164804,False
1,-0.2201646471817921,False
2,-0.20308197535509553,False
3,-0.1867994677222577,False
2,-0.1715845481752173,False
2,-0.16638498299991983,False
4,-0.16143521338343989,False
0,-0.15759009033769314,False
4,-0.1531817560835157,False
2,-0.1523874811089053,False
1,-0.15300594977378834,False
1,-0.15455495065880315,False
3,-0.15588210716171397,False
3,-0.14957620542818087,False
3,-0.14256361329004483,False
1,-0.13483492271405847,False
3,-0.12667908141897372,False
4,-0.12423070737252107,False
4,-0.12233658952204784,False
4,-0.12046227396987864,False
4,-0.12193427678598386,False
5,-0.12544671815797837,False
0,-0.1283453037695881,False
1,-0.13113864188724286,False
5,-0.1254455565812812,False
1,-0.11887487465919737,False
2,-0.11204633680454311,False
3,-0.10515647779249464,False
5,-0.10443795636193279,False
5,-0.10363456927998446,False
0,-0.10268924682199156,False
3,-0.10150262115956021,False
3,-0.10013770258999383,False
2,-0.0986859747794212,False
3,-0.0971100064685632,False
3,-0.09591147260396393,False
2,-0.09481075136310026,False
1,-0.09434600271826783,False
4,-0.09282230724122417,False
3,-0.09214171857748829,False
2,-0.09156888162679792,False
0,-0.0917152751908881,False
3,-0.09061435080014754,False
3,-0.08963166068993093,False
0,-0.0892793562666634,False
0,-0.08827429272683225,False
3,-0.08627238177218384,False
3,-0.09134525759558745,False
0,-0.10012197944004764,False
0,-0.1085322226851249,False
0,-0.6165679534011569,False
4,-0.11510217739473053,False
0,-0.11031828754928279,False
5,-0.10411278352834481,False
5,-0.10686400010079257,False
3,-0.11407149332522976,False
0,-0.12333655478489224,False
1,-0.13247534192596502,False
1,-0.13304415563144534,False
5,-0.1320271483355155,False
0,-0.13117975798846004,False
3,-0.12961169039467624,False
5,-0.12898005508070526,False
0,-0.1282698161155995,False
1,-0.12722995264370301,False
3,-0.1258491404135624,False
5,-0.12039422284124636,False
4,-0.10518705810729886,False
0,-0.08955315437534461,False
3,-0.07221486445214273,False
3,-0.06977325034967662,False
5,-0.07859673950051027,False
3,-0.08821260792049225,False
0,-0.09939670349065445,False
3,-0.10007723743354523,False
4,-0.09012647277219146,False
2,-0.0797782155084425,False
1,-0.06886717804693374,False
3,-0.05689806047918053,False
5,-0.055446431794161935,False
3,-0.06138564348322021,False
1,-0.0722287078615282,False
3,-0.08289835888068994,False
2,-0.08837816367496712,False
1,-0.08961663395797045,False
5,-0.5869824653759567,False
5,-0.0926884277214526,False
4,-0.09310045390732109,False
0,-0.09075823232161084,False
0,-0.08692261265858499,False
0,-0.07445969115000478,False
5,-0.07188720978421108,False
0,-0.07944418228312325,False
5,-0.09051503501721773,False
0,-0.10205986955318784,False
3,-0.11340121505023935,False
4,-0.10656068807551537,False
3,-0.09583528271397378,False
3,-0.0932213996033765,False
5,-0.09311373632018906,False
2,-0.09264437428460112,False
4,-0.08430467153849802,False
5,-0.06815509908963649,False
4,-0.04857944865651538,False
2,-0.04101592993019899,False
5,-0.04081751394392804,False
3,-0.03980004127136709,False
1,-0.04038679355479928,False
2,-0.039762820711511854,False
3,-0.039390816369339304,False
5,-0.039721185175389126,False
1,-0.04864530849560294,False
0,-0.06133493515157233,False
4,-0.06148181799877568,False
1,-0.0618471545654822,False
0,-0.05274729862156771,False
0,-0.039261522201689984,False
3,-0.0360781841349736,False
0,-0.04509814975995164,False
3,-0.05758548271488103,False
0,-0.07145771722444526,False
5,-0.08534990940049549,False
0,-0.09020299077950057,False
0,-0.08973550686285509,False
4,-0.0761514162253063,False
2,-0.06248713709809587,False
4,-0.04832093556741322,False
4,-0.03435720893224698,False
2,-0.03348106355894664,False
0,-0.034193840800150824,False
5,-0.034266117942486976,False
5,-0.03496387539376491,False
4,-0.0339545444737325,False
2,-0.033724032762127744,False
1,-0.03353211030186053,False
3,-0.03269848750549608,False
5,-0.03268670913095744,False
5,-0.031832447043418206,False
4,-0.031711965163164546,False
5,-0.0325507872427985,False
2,-0.03284126040696561,False
3,-0.03266579216278241,False
4,-0.03256304026305118,False
1,-0.03349374904525025,False
4,-0.031776802521852186,False
0,-0.032366454437389044,False
0,-0.03174875157352604,False
0,-0.031568988523667116,False
0,-0.03159888299201504,False
1,-0.032116487895828924,False
1,-0.03254833486198566,False
0,-0.03347878625345867,False
5,-0.03303393886162218,False
4,-0.03218466178629072,False
1,-0.032356757497859594,False
1,-0.03183134341177543,False
5,-0.031066198603852752,False
3,-0.029768313049244263,False
3,-0.030116986479395386,False
3,-0.03114609435814947,False
1,-0.04159148458007484,False
0,-0.05442408340830192,False
4,-0.05490668465203879,False
5,-0.05620346650626988,False
2,-0.04447698175235796,False
4,-0.031059524471797918,False
0,-0.029770500130437225,False
5,-0.028123569375297613,False
3,-0.02818981093504993,False
4,-0.02839542234051097,False
4,-0.028662875080773885,False
3,-0.030010461475692935,False
2,-0.030785295914148837,False
2,-0.030236991506633136,False
3,-0.029557179271982214,False
2,-0.029456048278188224,False
0,-0.0289144981000703,False
2,-0.027959705537722587,False
5,-0.029739630947981294,False
2,-0.029724918813529445,False
4,-0.029890772881964962,False
4,-0.030529870945903717,False
0,-0.03083069359664656,False
1,-0.029974694628942387,False
1,-0.029197202476855068,False
0,-0.028368203536812357,False
3,-0.026869590458480468,False
4,-0.026456377459165584,False
4,-0.026793000529519634,False
0,-0.027650387708397603,False
3,-0.027646805775597635,False
3,-0.027866968805444328,False
5,-0.02846157683986932,False
3,-0.027982211902153883,False
0,-0.028879275518626776,False
1,-0.02812173990079225,False
2,-0.02680273399770481,False
0,-0.026959509954203806,False
0,-0.02729301145493336,False
1,-0.027923402525708848,False
1,-0.028236085615292453,False
1,-0.029235219971161897,False
5,-0.028922973997999226,False
3,-0.02789481565553724,False
5,-0.02746698474541469,False
4,-0.02621665022046979,False
4,-0.02522243456195534,False
5,-0.025732592334162092,False
2,-0.025879291315415713,False
2,-0.026620897640937013,False
4,0.46502003717679424,False
2,-0.04422574755093924,False
0,-0.05369670950264649,False
2,-0.06171131860263324,False
2,-0.07004789534550283,False
5,-0.0815355599740568,False
1,-0.09013416677825131,False
3,-0.08903769882428664,False
4,-0.08019340442426699,False
2,-0.0777276749011936,False
5,-0.08371735176730467,False
4,-0.0973822324740877,False
2,-0.11239519068757818,False
5,-0.11857959273929927,False
4,-0.11727241374285725,False
0,-0.11794203374882717,False
3,-0.10701767283791792,False
0,-0.09870183746883285,False
0,-0.08917154331426717,False
0,-0.08060325947365424,False
2,-0.08148066545086342,False
4,-0.08069373400658095,False
3,-0.08092718768467286,False
4,-0.08043029095664811,False
3,-0.07919856772235992,False
4,-0.07796167651375549,False
5,-0.07748424377184701,False
5,-0.062071587324223604,False
5,-0.04663507840556755,False
1,-0.03257563533957955,False
3,-0.01622356243624048,False
1,-0.017933014081411743,False
5,-0.018432488527640477,False
1,-0.02245152758246094,False
5,-0.022671275236311583,False
5,-0.021716884488207824,False
2,-0.021225494057316368,False
0,-0.017363053205329444,False
5,-0.01649038502475129,False
2,-0.01685790338227434,False
2,-0.017685240717129944,False
1,-0.01903671267209325,False
2,-0.018154958915762368,False
4,-0.017960107220330042,False
0,-0.018466858360087737,False
0,-0.017568317243960515,False
1,-0.016484681962827062,False
1,-0.016599325857174527,False
1,-0.016714145393533546,False
3,-0.016764771529073783,False
4,-0.017752213074565037,False
1,-0.020385372314914746,False
0,-0.019176661342834696,False
4,-0.016845484865097533,False
2,-0.017751789478182123,False
1,-0.027668574189319454,False
4,-0.04134552593589869,False
2,-0.05779212446577036,False
3,-0.0734628033763413,False
5,-0.06369092366489934,False
0,-0.0489869937757667,False
3,-0.032273322435964466,False
2,-0.016919307112038342,False
5,-0.016976610417996876,False
4,-0.015812800059619655,False
4,-0.5252972438597671,False
2,-0.04513732565101117,False
4,-0.07066635590348869,False
1,-0.09850691810217499,False
4,-0.11365020991338337,False
4,-0.11989854196875642,False
2,-0.12003539130410328,False
2,-0.11994773331584771,False
1,-0.12032017532249763,False
0,-0.12006749838115813,False
2,-0.1192138360717669,False
2,-0.1236619866472741,False
4,-0.1381043480341644,False
0,-0.16728489178943012,False
0,-0.19508527067151604,False
3,-0.21716025870287065,False
2,-0.19102893084910527,False
3,-0.15135996889741848,False
0,-0.11418484290739121,False
3,-0.05744438785401992,False
3,-0.0421690757649707,False
2,-0.026541540984828308,False
3,-0.009622490496523674,False
4,-0.009108289399057378,False
2,-0.007949799846979681,False
1,-0.017929891139034405,False
5,-0.01614367054114521,False
2,-0.018005903526523714,False
3,-0.017634984125115223,False
2,-0.01259717830079173,False
2,-0.027839464721032048,False
1,-0.04243370424202257,False
5,-0.06006292821416857,False
3,-0.0552024571646425,False
4,-0.04285193605574909,False
5,-0.5370507067356999,False
1,-0.03899634311282823,False
4,-0.07148685957147316,False
5,-0.10962122864788303,False
0,-0.13902989728383575,False
5,-0.15922546797828727,False
5,-0.16554843781699496,False
1,-0.16517782232950412,False
0,-0.16519222553194976,False
2,-0.16429059500908993,False
0,-0.164776077083533,False
3,-0.1634788596842548,False
3,-0.16307085142026562,False
5,-0.16371403069188142,False
2,-0.1628562653255029,False
4,-0.16190615631261254,False
4,-0.12108627252732844,False
0,-0.08088877674341953,False
2,-0.04013313490881924,False
5,-0.0005205039393124829,False
0,-0.00244012502053494,False
4,-0.0013441266803638171,False
0,-0.0034201181715874315,False
0,-0.002513566118122092,False
1,-0.0004793223974543718,False
1,-3.605905497890476e-05,False
4,0.002332889390774436,False
3,0.002857591222912788,False
5,0.0019645606844860292,False
0,-0.00039044977062506914,False
2,-0.00053976312362619,False
2,0.0005153919946237931,False
1,-0.01167041970716592,False
5,-0.010396015004636005,False
5,-0.00965109810637495,False
5,-0.011352009687993077,False
3,-0.015854830714359502,False
1,-0.017672273643226113,False
4,-0.016377076369489426,False
5,-0.016280543226605017,False
0,-0.0006667529716550813,False
3,-3.367308489529007e-05,False
2,-0.001327053266303885,False
3,-0.0007930769359475198,False
5,-0.001336650385721095,False
1,-0.0014878625469678863,False
1,0.0007104864293399115,False
3,0.0023855732086731606,False
5,-0.012820945792796362,False
5,-0.03136884934694963,False
0,-0.05459336932035733,False
5,-0.07637261147072863,False
0,-0.08487040874809637,False
5,-0.08824403452750577,False
2,-0.06834208443108368,False
0,-0.045941062973045045,False
5,-0.02123172964347563,False
0,-0.017484290310985494,False
5,-0.036578297435371776,False
5,-0.05865347114560777,False
1,-0.08390037763286046,False
2,-0.06721527281182182,False
0,-0.04646724251960543,False
5,-0.02204393135532071,False
0,-0.017980528743602345,False
4,-0.0161125175809156,False
3,-0.018773934954471935,False
5,-0.03895806745435792,False
0,-0.04276962916568128,False
4,-0.04150021135361421,False
4,-0.03914866722016911,False
2,-0.022615253535701284,False
5,-0.0005587393223494,False
4,0.0013504904221029676,False
2,0.0005501911935909589,False
2,0.0015775705790644753,False
1,0.0014367145655315152,False
4,0.005582082282293257,False
4,0.004874884086592657,False
2,-0.0033560442663928248,False
1,-0.020700621137721135,False
0,-0.039993331460083784,False
1,-0.05871753790529671,False
5,-0.07110371084360681,False
0,-0.06660498561745172,False
3,-0.04557787074906005,False
2,-0.02562252870447075,False
2,-0.01766229925866142,False
5,-0.026155680585040513,False
3,-0.025862443999547378,False
3,-0.02627573866284627,False
3,-0.015380650300294058,False
1,0.0028209203532510736,False
5,0.00450248999977478,False
0,0.003975138773388077,False
0,0.004885971832520145,False
3,-0.5053916254395865,False
5,-0.01954146402508355,False
2,-0.03134586335594918,False
3,-0.043053562909064425,False
5,-0.043650064685083464,False
1,-0.05908842681226543,False
4,-0.060265822887588055,False
3,-0.06333819235529276,False
5,-0.08339065835590871,False
5,-0.0916146205773492,False
0,-0.11266294205500693,False
4,-0.11083005943000433,False
1,-0.09296123452518595,False
3,-0.06705233082886079,False
5,-0.06358349753299168,False
5,-0.07102104884715109,False
1,-0.082448463275396,False
1,-0.09510377519365118,False
2,-0.06562967114975876,False
1,-0.0436520554398529,False
1,-0.02169644831824827,False
1,0.0015538705970568503,False
0,0.005054740982250242,False
2,0.006909765327607843,False
0,0.006686867702441873,False
0,0.007850859164481128,False
3,0.009816893014523438,False
1,0.00842885669059783,False
2,0.00913682930511811,False
0,0.007348478615432211,False
3,0.007119410733710452,False
1,0.005351061219162765,False
3,0.006755934004309248,False
2,0.00823905680664468,False
4,0.009844035269548562,False
0,-0.5053452273050029,False
0,-0.03630503897066057,False
2,-0.0811519467906173,False
4,-0.12731095202712805,False
4,-0.1605065959659496,False
3,-0.17644687673778472,False
5,-0.18031002269510885,False
5,-0.18008055027777006,False
2,-0.1793164849894605,False
1,-0.1798582977765655,False
1,-0.17960900008682576,False
2,-0.17842300195845848,False
1,-0.17893003671024688,False
0,-0.17896124089716664,False
2,-0.17780573206290895,False
5,-0.12991316880447046,False
0,-0.08264622736477184,False
4,-0.03326172038740429,False
1,0.012371654940646288,False
3,0.012718081320344571,False
2,0.009954545728829171,False
3,0.010726850563538696,False
5,0.010346064445676758,False
3,0.012309649798157572,False
4,0.013465726767584594,False
4,0.014541458467690655,False
0,0.013542721582762852,False
0,0.013747964598958527,False
2,0.014248947815642217,False
1,0.012184607045665007,False
3,0.01179042643950527,False
5,0.01009745393451997,False
0,0.010658424285192286,False
5,0.011971508237126102,False
0,0.012162121518468108,False
5,-0.5059282812730388,False
3,-0.03683874700940645,False
3,-0.1018134547442812,False
0,-0.17264885833484497,False
4,-0.20407989646175026,False
2,-0.22099198453856106,False
1,-0.20496506529235423,False
0,-0.1843499144962471,False
4,-0.17927310971088398,False
0,-0.18081674561899744,False
3,-0.17926494295578652,False
0,-0.18035673609081462,False
4,-0.17881307959681936,False
5,-0.17937479491255176,False
4,-0.17778516666788133,False
1,-0.1295641634139146,False
0,-0.08026841251809413,False
4,-0.029363012691513618,False
5,0.018262608708040636,False
3,0.01805639926176387,False
1,0.015276591580288608,False
2,0.01556985215389853,False
1,0.015614484334763564,False
4,0.01829109811961668,False
3,0.018600849258923163,False
2,0.019183135856992318,False
4,0.020824101450778492,False
5,0.01966098304695084,False
0,0.018479387553921027,False
5,0.017594564816022486,False
1,0.015804865142939106,False
3,0.01670014844805443,False
5,0.016047124629872577,False
2,0.017306991458909435,False
5,0.018133648075474625,False
0,-0.4966376033956749,False
0,-0.029822162344385627,False
3,-0.07476928559331787,False
3,-0.14219486013410534,False
3,-0.20340733170582878,False
4,-0.22306208227273638,False
5,-0.23147715849771036,False
2,-0.212585385897699,False
1,-0.18712223868946493,False
4,-0.18223506468257417,False
0,-0.18073070453067974,False
2,-0.1809023389275448,False
1,-0.1813143469480234,False
1,-0.18138267828879936,False
5,-0.18068284750121963,False
2,-0.1287504020038427,False
4,-0.07687024672551464,False
2,-0.02699369676221681,False
3,0.024061386317097224,False
0,0.021409301433372507,False
3,0.021076579607852683,False
2,0.020069809486614455,False
1,0.02012746387283324,False
2,0.022030485280829057,False
2,0.022829151955130137,False
3,0.024518870227651604,False
5,0.024467939694648885,False
0,0.02370583990053035,False
2,0.024310217100504142,False
0,0.02231803842709561,False
2,0.021752245303643506,False
0,0.019672653458261774,False
4,0.022762100949306183,False
4,0.010445918936971076,False
0,-0.008350289996043873,False
0,-0.5505172810897584,False
0,-0.10722736571429045,False
4,-0.16685636071305623,False
2,-0.22412338763259534,False
2,-0.2557726708152824,False
3,-0.272358330026873,False
5,-0.249623672073944,False
1,-0.2271163057325728,False
4,-0.2018885045755644,False
4,-0.19716361282038233,False
4,-0.22036140543038385,False
3,-0.24313101254996425,False
1,-0.2676308839719256,False
3,-0.24710651869008737,False
1,-0.22540055914206716,False
4,-0.14704299306480711,False
2,-0.09062059152247082,False
3,-0.0612858939756715,False
5,-0.009726723265784309,False
0,-0.011975987907050631,False
3,0.00576480280468549,False
3,0.02807267615143331,False
4,0.0287329110328831,False
2,0.02856138449780848,False
5,0.02879147665202293,False
5,0.030653778556621967,False
4,0.032624058360982616,False
4,0.032237719801428553,False
1,0.029473135955148274,False
2,0.029733254084216044,False
5,0.027999942545187003,False
2,0.02810425287031962,False
3,0.028617848179281445,False
4,0.02545021312170849,False
1,0.005786591091243643,False
0,-0.01769308597828783,False
0,-0.03912447209419133,False
3,-0.03311025900725639,False
2,-0.01904842546983937,False
5,0.003742425861525358,False
1,0.025892932664094256,False
5,0.02504662847915998,False
2,0.028038831640776578,False
3,0.027697034530109733,False
4,0.028142172341044686,False
5,0.02785964674743697,False
1,0.02873453146282294,False
4,0.03186116612461459,False
4,0.029676227423354216,False
2,0.008987929952750441,False
5,-0.015073764203597906,False
3,-0.014455294533372142,False
3,-0.013410739366113164,False
5,0.005229751879832198,False
0,0.0285100391132308,False
1,0.028547094113636064,False
2,0.02956496949550535,False
1,0.029696971606437028,False
0,0.029551950724418536,False
4,0.031287571268989074,False
0,0.02866864457660087,False
0,0.02716583523249052,False
1,0.026249347719057615,False
4,0.028135112276274916,False
1,0.008030778191184388,False
3,0.0113630161381163,False
5,0.4964116522360956,False
0,-0.01897611059295466,False
1,-0.01383175784966504,False
